id;age;sex;ipd(mm);taL;taR;tv;correctionR;correctionL;timeCorrection(sec);date;expName;blocksRepN;trialsRepN;rectWidth;margin;length;height;lengthStim;heightStim;blackBG;resolution;oriL;oriR;heightDrawStimuli0;heightDrawStimuli1;blockN;blockNCon;blockSf;blockScreenDistL;blockScreenDistR;trialN;trialNBlock;trialAlpha;blockAlpha;startGetTIme;endGetTIme;startTS;endTS;responseCorrect;responseKey;blockEndTS;blockStartTS
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-18;12.0;0.0;0.0;7;0;1;50;25;0;0;30.0;30.0;186.701;188.508;1594018531.7273;1594018533.5336;1;7;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-21.0;-21;0.0;0.0;7;0;1;50;25;1;1;0.0;30.0;188.67;189.416;1594018533.6965;1594018534.4411;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10.0;20;0.0;0.0;7;0;1;50;25;2;2;30.0;30.0;189.568;190.558;1594018534.594;1594018535.5832;1;7;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-22;8.0;0.0;0.0;7;0;1;50;25;3;3;30.0;30.0;190.704;191.549;1594018535.7291;1594018536.5751;1;7;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;24;24.0;0.0;0.0;7;0;1;50;25;4;4;0.0;30.0;191.695;192.467;1594018536.72;1594018537.4921;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-18;-18.0;0.0;0.0;7;0;1;50;25;5;5;0.0;30.0;192.612;193.299;1594018537.638;1594018538.3246;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-9.0;-9;0.0;0.0;7;0;1;50;25;6;6;0.0;30.0;193.457;194.063;1594018538.4822;1594018539.0892;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10.0;20;0.0;0.0;7;0;1;50;25;7;7;30.0;30.0;194.215;194.852;1594018539.2401;1594018539.878;1;7;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-25;-25.0;0.0;0.0;7;0;1;50;25;8;8;0.0;30.0;195.001;195.721;1594018540.027;1594018540.7468;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;7.0;7;0.0;0.0;7;0;1;50;25;9;9;0.0;30.0;195.876;196.523;1594018540.9017;1594018541.5485;1;5;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-13;17.0;0.0;0.0;7;0;1;50;25;10;10;30.0;30.0;196.678;197.344;1594018541.7044;1594018542.3701;1;7;0;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-9;21.0;0.0;0.0;7;0;1;50;25;11;11;30.0;30.0;197.493;198.16;1594018542.518;1594018543.1859;1;7;1594018543.1859;1594018531.7273
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;21;-9.0;0.0;0.0;3;1;4;50;50;12;0;30.0;30.0;215.429;216.684;1594018560.4551;1594018561.7099;1;7;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;6.0;6;0.0;0.0;3;1;4;50;50;13;1;0.0;30.0;216.838;217.413;1594018561.8638;1594018562.438;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-14.0;16;0.0;0.0;3;1;4;50;50;14;2;30.0;30.0;217.567;218.171;1594018562.593;1594018563.1957;1;7;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-25.0;5;0.0;0.0;3;1;4;50;50;15;3;30.0;30.0;218.324;219.552;1594018563.3496;1594018564.5778;1;7;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10.0;-10;0.0;0.0;3;1;4;50;50;16;4;0.0;30.0;219.708;220.333;1594018564.7338;1594018565.3581;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-13.0;17;0.0;0.0;3;1;4;50;50;17;5;30.0;30.0;220.48;221.439;1594018565.506;1594018566.465;0;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;8.0;8;0.0;0.0;3;1;4;50;50;18;6;0.0;30.0;221.587;222.536;1594018566.6129;1594018567.561;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;17;17.0;0.0;0.0;3;1;4;50;50;19;7;0.0;30.0;222.68;223.264;1594018567.7059;1594018568.2897;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-9.0;21;0.0;0.0;3;1;4;50;50;20;8;30.0;30.0;223.408;224.407;1594018568.4341;1594018569.433;1;7;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-22;-22.0;0.0;0.0;3;1;4;50;50;21;9;0.0;30.0;224.559;225.288;1594018569.585;1594018570.3142;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-14;-14.0;0.0;0.0;3;1;4;50;50;22;10;0.0;30.0;225.433;226.59;1594018570.4592;1594018571.6159;1;5;0;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;24;-6.0;0.0;0.0;3;1;4;50;50;23;11;30.0;30.0;226.744;227.577;1594018571.7698;1594018572.6027;1;7;1594018572.6027;1594018560.4551
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;5.0;-10;0.0;0.0;22;2;10;25;25;24;0;15.0;15.0;243.893;245.359;1594018588.9185;1594018590.385;1;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;8;8.0;0.0;0.0;22;2;10;25;25;25;1;0.0;15.0;245.508;246.654;1594018590.5342;1594018591.6802;1;5;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-8;-8.0;0.0;0.0;22;2;10;25;25;26;2;0.0;15.0;246.804;248.065;1594018591.8292;1594018593.09;0;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10;5.0;0.0;0.0;22;2;10;25;25;27;3;15.0;15.0;248.217;249.528;1594018593.243;1594018594.5537;1;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10.0;-5;0.0;0.0;22;2;10;25;25;28;4;15.0;15.0;249.68;252.232;1594018594.7056;1594018597.2577;1;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;9.0;-6;0.0;0.0;22;2;10;25;25;29;5;15.0;15.0;252.383;253.799;1594018597.4086;1594018598.8243;0;5;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10;5.0;0.0;0.0;22;2;10;25;25;30;6;15.0;15.0;253.942;254.954;1594018598.9677;1594018599.9802;1;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10;10.0;0.0;0.0;22;2;10;25;25;31;7;0.0;15.0;255.108;255.984;1594018600.1336;1594018601.0103;1;5;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10;10.0;0.0;0.0;22;2;10;25;25;32;8;0.0;15.0;256.142;257.112;1594018601.1672;1594018602.1377;1;5;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-6;9.0;0.0;0.0;22;2;10;25;25;33;9;15.0;15.0;257.263;258.005;1594018602.2887;1594018603.0308;1;7;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;9.0;9;0.0;0.0;22;2;10;25;25;34;10;0.0;15.0;258.152;260.982;1594018603.1777;1594018606.0074;1;5;0;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-5;-5.0;0.0;0.0;22;2;10;25;25;35;11;0.0;15.0;261.139;262.19;1594018606.1638;1594018607.2158;1;5;1594018607.2158;1594018588.9185
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;5.0;5;0.0;0.0;18;3;1;25;25;36;0;0.0;15.0;265.476;267.24;1594018610.5024;1594018612.2655;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10.0;-5;0.0;0.0;18;3;1;25;25;37;1;15.0;15.0;267.389;268.005;1594018612.4146;1594018613.0303;1;7;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10;-5.0;0.0;0.0;18;3;1;25;25;38;2;15.0;15.0;268.161;269.211;1594018613.1865;1594018614.2372;1;7;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-6;-6.0;0.0;0.0;18;3;1;25;25;39;3;0.0;15.0;269.355;270.263;1594018614.3812;1594018615.2884;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-5.0;10;0.0;0.0;18;3;1;25;25;40;4;15.0;15.0;270.419;272.04;1594018615.4443;1594018617.0651;1;7;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-5;-5.0;0.0;0.0;18;3;1;25;25;41;5;0.0;15.0;272.196;272.852;1594018617.2221;1594018617.8778;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-7;-7.0;0.0;0.0;18;3;1;25;25;42;6;0.0;15.0;272.997;273.581;1594018618.0223;1594018618.606;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;5;-10.0;0.0;0.0;18;3;1;25;25;43;7;15.0;15.0;273.74;274.647;1594018618.7662;1594018619.6728;1;7;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-6;-6.0;0.0;0.0;18;3;1;25;25;44;8;0.0;15.0;274.804;275.503;1594018619.8288;1594018620.5291;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;5.0;-10;0.0;0.0;18;3;1;25;25;45;9;15.0;15.0;275.649;276.389;1594018620.675;1594018621.4144;1;7;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;5;5.0;0.0;0.0;18;3;1;25;25;46;10;0.0;15.0;276.537;277.184;1594018621.5633;1594018622.209;1;5;0;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-8;7.0;0.0;0.0;18;3;1;25;25;47;11;15.0;15.0;277.338;278.246;1594018622.364;1594018623.2715;1;7;1594018623.2715;1594018610.5024
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-7;-7.0;0.0;0.0;2;4;4;50;50;48;0;0.0;15.0;292.788;293.823;1594018637.8141;1594018638.8494;1;5;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10.0;5;0.0;0.0;2;4;4;50;50;49;1;15.0;15.0;293.977;295.087;1594018639.0022;1594018640.1125;1;7;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-10;5.0;0.0;0.0;2;4;4;50;50;50;2;15.0;15.0;295.243;295.951;1594018640.269;1594018640.9766;1;7;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;6;6.0;0.0;0.0;2;4;4;50;50;51;3;0.0;15.0;296.102;296.79;1594018641.1275;1594018641.8158;1;5;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;8;8.0;0.0;0.0;2;4;4;50;50;52;4;0.0;15.0;296.947;297.989;1594018641.9728;1594018643.015;1;5;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-9;6.0;0.0;0.0;2;4;4;50;50;53;5;15.0;15.0;298.142;298.892;1594018643.167;1594018643.9176;1;7;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;6.0;6;0.0;0.0;2;4;4;50;50;54;6;0.0;15.0;299.044;299.743;1594018644.0701;1594018644.7677;1;5;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;7;-8.0;0.0;0.0;2;4;4;50;50;55;7;15.0;15.0;299.889;300.607;1594018644.9147;1594018645.6325;1;7;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;9;9.0;0.0;0.0;2;4;4;50;50;56;8;0.0;15.0;300.764;301.517;1594018645.7895;1594018646.5419;1;5;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;-6;9.0;0.0;0.0;2;4;4;50;50;57;9;15.0;15.0;301.668;302.272;1594018646.6928;1594018647.298;1;7;0;1594018637.8141
EB;27;m;68;-2.75;-2.75;;0.5;0.5;1;2020_Jul_06_0954;haploAD;1;6;0.1;1.2;1.5;1.5;4.0;4.0;1;1024_600;10;10.0;0.0;0.0;2;4;4;50;50;58;10;0.0;15.0;302.427;303.341;1594018647.4529;1594018648.3672;1;5;0;1594018637.8141
